Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied
TXN_8376834,CUST_16,Computers and electric accessories,Laptoppp,12.5,43.0,,Digital Wallet,Online,2023-02-03,False
TXN_5017877,CUST_02,Electric household essentials,Item_5_EHE,11.0,1.0,N/A,undefined,Loc_X,2023-01-21,True
TXN_9773979,,cat1,,8.0,,,DEBIT,Online,2024-11-04,False
TXN_8252675,CUST_12,Beverages,Item_18_BEV,unknown,33.0,281.0596452721846,Credit Card,Online,2024-06-06,True
TXN_3268417,CUST_04,Furniture,Item_25_FUR,error,,369.0,,In-store,,
,CUST_08,Misc,,,26.0,,Digital Wallet,In-store,2024-04-09,True
TXN_3701082,CUST_14,undefined,Item_15_EHE,26.0,,475.42514634145635,Digital Wallet,In-store,2028-02-18,False
TXN_1513546,CUST_21,???,Item_20_PAT,272.04845423800236,3.0,100.5,Cash,In-store,2027-02-03,
TXN_9063254,CUST_04,Furniture,N/A,N/A,9.0,180.0,Creditt Card,In-store,2014-08-13,False
TXN_1086949,CUST_03,Furniture,Item_5_FUR,11.0,-3.0,33.0,,In-store,,
TXN_5650094,cust_6413,,PHON3,8.0,-4.0,,Cahs,Online,2022-11-25,False
TXN_9553259,CUST_20,Food,Item_25_FOOD,$$$,N/A,,Cahs,In-store,01.05.2023,
TXN_9075046,CUST_09,Furniture,UNKNOWN,N/A,,,,Online,1996-12-17,
TXN_7904311,CUST_14,Beverages,,$$$,55.0,-498.1901169285745,Credit Card,Online,2023-06-04,True
TXN_5521089,CUST_13,Milk Products,undefined,,3.0,87.0,Digital Wallet,In-store,2024-06-21,True
TXN_8463034,,Electric household essentials,Item_13_EHE,,9.0,1725.6519931110072,Credit Card,Online,2023-09-30,False
,CUST_05,undefined,Item_1_MILK,error,unknown,unknown,Cash,In-store,21-07-2023,
TXN_8802679,CUST_25,,Tableet,error,error,439.3087092175213,???,In-store,04-25-2022,True
TXN_5116293,CUST_02,Patisserie,Item_8_PAT,15.5,,N/A,Creditt Card,Online,2022-12-05,False
TXN_8890563,CUST_03,,undefined,-62.020661053202275,10.0,error,,N/A,2022-05-26,False
TXN_8052085,CUST_20,Misc,Item_17_FUR,error,28.0,58.0,Cash,In-store,2024-07-22,True
TXN_9675873,4443,cat1,Item_6_FUR,N/A,8.0,,Creditt Card,Online,2024-12-31,True
TXN_2935001,CUST_25,Electric household essentials,Item_25_EHE,,unknown,287.0,Cash,In-store,,
,CUST_21,Electric household essentials,Item_15_EHE,26.0,unknown,error,Credit Card,Online,,False
TXN_4705033,CUST_09,,,248.41489986817663,-3.0,192.716211318174,Wiretransfer,Online,2027-06-21,
TXN_6077372,cust_8269,,PHON3,N/A,,201.0,Digital Wallet,Online,01/01/2023,True
TXN_6233472,CUST_13,Patisserie,,29.0,unknown,29.0,Cash,Online,2023-02-26,
TXN_4702504,CUST_14,N/A,,,N/A,,,In-store,2024-01-19,
TXN_2221021,CUST_11,Beverages,UNKNOWN,270.2092157583673,unknown,182.5,Digital Wallet,In-store,,
TXN_8387771,,,,23.0,error,184.0,DEBIT,In-store,2024-10-05,
TXN_7102203,CUST_12,Milk Products,Item_20_MILK,N/A,N/A,$$$,Cash,In-store,2022-11-11,True
TXN_7745510,5837,Furniture,Item_19_FUR,$$$,54.0,,Cash,Online,11/08/2022,
TXN_5671863,CUST_10,,,error,error,30.5,Digital Wallet,Online,1991/11/06,False
TXN_8804764,CUST_02,Beverages,Item_12_BEV,182.3286398350304,52.0,193.5,Credit Card,Online,01/01/2023,True
,CUST_15,Other,Tableet,,3.0,N/A,Credit Card,Online,,False
TXN_2693158,CUST_18,Patisserie,Item_7_PAT,,10.0,140.0,Digital Wallet,???,2015-03-14,True
TXN_8046576,CUST_13,Patisserie,undefined,17.0,5.0,-415.0348537973032,,Online,,
TXN_3243252,CUST_25,Electric household essentials,Tableet,33.5,N/A,80.0527481923624,Credit Card,Online,2024-02-15,
TXN_6264210,CUST_02,Patisserie,Item_18_PAT,,error,424.21121970148863,Credit Card,,2024-04-17,True
TXN_9379089,CUST_04,Computers and electric accessories,Item_21_CEA,35.0,N/A,220.1275491925566,Digital Wallet,In-store,2025-01-09,True
TXN_4864042,CUST_17,Electric household essentials,,18.5,error,1644.0922709142944,,In-store,2024-03-21,True
,CUST_03,Electric household essentials,Item_6_EHE,,41.0,unknown,DEBIT,Online,2024-12-19,
TXN_2169574,CUST_03,Computers and electric accessories,Laptoppp,,unknown,,,In-store,2024-04-23,False
TXN_6195176,CUST_08,Beverages,,6.5,error,1475.2099875635668,Cash,In-store,,False
TXN_1053050,CUST_14,Food,Item_7_FOOD,14.0,,14.0,Cash,Online,2027-03-27,
TXN_6881262,CUST_03,Misc,Item_2_MILK,,8.0,112.30741567490271,,In-store,,True
TXN_7293964,CUST_14,CAT_X,,error,error,-194.6178153857492,Credit Card,Online,2023-06-16,0
TXN_2991582,CUST_13,Furniture,Item_4_FUR,9.5,6.0,-125.74519384443559,Digital Wallet,In-store,2004-10-03,False
TXN_8294650,CUST_08,Computers and electric accessories,Item_13_CEA,N/A,8.0,,Cash,Loc_X,2023-11-18,False
TXN_3692324,CUST_25,,???,unknown,6.0,861.329631270103,Cahs,Online,2024-01-24,True
TXN_7843840,CUST_25,Patisserie,PHON3,N/A,,335.0,Cash,In-store,2022-12-31,False
TXN_9502131,CUST_12,,,-28.86346459146896,N/A,,Credit Card,Online,2023-07-19,True
TXN_6426118,CUST_10,N/A,Item_13_BUT,,,333.00084606922445,,In-store,2022-08-09,True
TXN_8611391,CUST_01,Beverages,Item_20_BEV,error,,unknown,Credit Card,,16-01-2027,
TXN_5200691,,Food,N/A,,9.0,N/A,Credit Card,,2022-07-18,False
TXN_9342543,CUST_22,Patisserie,Item_24_PAT,N/A,8.0,,,In-store,2023-03-20,True
TXN_2584277,CUST_23,Electric household essentials,,$$$,,,,In-store,1993/04/03,True
TXN_1610953,CUST_08,,undefined,-69.2852321397247,,184.0,???,Online,,
TXN_3043096,CUST_02,Milk Products,Item_23_MILK,,unknown,304.0,Digital Wallet,In-store,,
TXN_1400912,CUST_16,Milk Products,Item_11_MILK,,48.0,160.0,Digital Wallet,Online,22/03/1999,True
TXN_7965648,CUST_05,cat1,,,,-50.0,Credit Card,In-store,2023-06-21,Y
TXN_9740911,CUST_20,undefined,Item_19_BEV,-32.0,40.0,-96.0,Credit Card,In-store,2028-03-13,
TXN_9676475,CUST_19,Computers and electric accessories,,6.5,N/A,,,In-store,2025-01-17,
TXN_7053979,CUST_11,Other,N/A,error,-10.0,,,Online,2023-05-13,
TXN_7016344,CUST_19,,N/A,27.5,-6.0,,,Online,2028/01/30,
TXN_1354152,CUST_17,,Tableet,213.6557533352336,34.0,$$$,Credit Card,,,False
TXN_4444444,CUST_23,,Item_16_CEA,,error,27.5,paypal,In-store,,False
TXN_2818752,CUST7475,Patisserie,Item_8_PAT,$$$,2.0,N/A,undefined,Online,2024-10-17,
TXN_3555481,CUST_24,Misc,Item_18_BUT,30.5,1.0,30.5,Digital Wallet,In-store,,False
TXN_2654084,CUST_23,Computers and electric accessories,,14.0,-4.0,140.0,,Online,2023-03-04,False
TXN_6771805,CUST_07,N/A,UNKNOWN,14.0,1.0,error,Digital Wallet,UNKNOWN,2023-12-18,True
TXN_3265003,CUST_11,Computers and electric accessories,Item_10_CEA,18.5,unknown,92.5,Cash,In-store,2023-07-17,True
TXN_3175369,CUST_01,N/A,???,17.0,3.0,,paypal,In-store,2022-04-05,no
TXN_5498786,CUST_11,Computers and electric accessories,Item_25_CEA,,30.0,697.3703982940949,Wiretransfer,In-store,08/02/2027,
TXN_2781577,6105,Electric household essentials,Item_15_EHE,,2.0,52.0,Cash,Online,2023-01-13,False
TXN_3433247,CUST_21,Beverages,Item_16_BEV,N/A,6.0,165.0,Digital Wallet,In-store,03-08-2022,
TXN_5976886,CUST_10,Furniture,Item_23_FUR,38.0,4.0,,Credit Card,In-store,2022-07-11,False
TXN_8243127,CUST_15,Beverages,Tableet,,N/A,140.0,,Online,2024-06-27,False
TXN_9810837,CUST_16,,,unknown,3.0,,,Online,2026-05-15,
TXN_3512388,CUST_14,Furniture,,,N/A,110.0,Digital Wallet,In-store,01/01/2023,
TXN_2500042,,Computers and electric accessories,,35.0,45.0,,Digital Wallet,Online,2023-04-15,
TXN_4055867,CUST_14,undefined,Item_6_MILK,unknown,10.0,,Credit Card,Online,2023-11-11,
TXN_2860262,CUST_11,Milk Products,Item_13_MILK,N/A,7.0,161.0,Wiretransfer,In-store,03-01-2028,
TXN_9270142,CUST_15,,Tableet,error,4.0,38.0,,,2024-03-26,False
TXN_5155156,CUST_02,UNKNOWN,,17.0,6.0,N/A,Digital Wallet,In-store,2023-06-30,
TXN_4141037,CUST_18,,,,error,297.0696780710359,Cash,In-store,01/01/2023,
TXN_6766113,CUST_25,Electric household essentials,,-21.5,2.0,error,,In-store,2024-09-22,False
TXN_3425314,CUST_09,,,139.6670974330591,,,???,In-store,2024-10-14,False
TXN_9253735,CUST_23,,,,1.0,60.41031226759306,,In-store,2023-05-10,
TXN_9291514,CUST_02,Butchers,Item_5_BUT,11.0,error,33.0,Cash,In-store,2027-01-02,Y
TXN_5046007,CUST_07,,,157.83923920251223,unknown,N/A,Cash,Online,2026/09/17,True
TXN_2599833,CUST_16,,Item_4_FUR,168.92507173681574,,1143.4673832352248,Wiretransfer,UNKNOWN,2023-05-01,
TXN_9077055,CUST_25,Food,,18.5,,error,Digital Wallet,In-store,2027-03-27,
TXN_5431879,CUST_10,Electric household essentials,Tableet,38.0,,1164.4158727742588,Creditt Card,Online,2024-02-14,
TXN_8240632,,,,unknown,1.0,8.302971502194662,,In-store,2023-10-01,True
TXN_3070107,CUST_08,,Item_4_PAT,$$$,,N/A,Digital Wallet,Online,2024-03-14,True
TXN_5017130,CUST_08,CAT_X,undefined,$$$,,N/A,Credit Card,In-store,2024-04-01,False
TXN_6978346,CUST_17,Milk Products,,27.5,8.0,-220.0,Credit Card,In-store,,
TXN_6346223,CUST_04,Patisserie,Item_4_PAT,9.5,2.0,,,In-store,2022-11-08,True
TXN_1938135,,Butchers,Item_25_BUT,,error,410.0,N/A,In-store,2023-12-20,True
TXN_3985056,CUST_24,,undefined,error,51.0,$$$,Creditt Card,In-store,2023-06-28,True
TXN_4879732,,,Item_18_MILK,30.5,,unknown,Creditt Card,Online,1990-04-07,True
TXN_4651323,CUST_01,undefined,Item_21_BUT,35.0,4.0,-140.0,,In-store,,
TXN_6580606,,,???,$$$,error,error,,Online,06-27-1998,False
TXN_1632221,CUST_18,,,error,1.0,-171.66576835021934,paypal,Online,2027-01-04,True
TXN_3635725,CUST3868,Furniture,,217.7040286194518,,unknown,,In-store,2011-11-20,
TXN_2241242,CUST_25,Furniture,Item_24_FUR,N/A,5.0,379.1159048165919,Digital Wallet,In-store,2026/12/02,False
TXN_9067549,CUST_15,,UNKNOWN,175.32764380290567,,,,Online,18/08/2022,False
TXN_5951378,CUST_13,,Item_16_FUR,$$$,-9.0,192.5,Credit Card,In-store,2024-08-23,False
TXN_5387968,CUST_18,Misc,N/A,5.0,2.0,1254.7809868300246,Wiretransfer,Online,,True
TXN_9364474,CUST_19,,Item_22_FOOD,36.5,36.0,-109.5,Cash,,03/03/1999,False
TXN_2851908,CUST_22,undefined,PHON3,136.49759166834443,1.0,,,Online,04/03/2027,
TXN_9201978,CUST_21,UNKNOWN,Item_3_BUT,8.0,unknown,N/A,,Online,,True
TXN_3972307,CUST_12,N/A,,21.5,7.0,150.5,N/A,,2008-04-10,
TXN_9472024,CUST_17,,Item_13_BUT,,26.0,115.0,Credit Card,Online,2028-02-08,False
TXN_6082372,CUST_10,Furniture,N/A,38.0,5.0,190.0,,In-store,01/01/2023,True
TXN_8591611,CUST_21,UNKNOWN,Laptoppp,-23.0,52.0,,,Online,2024-08-14,True
TXN_2832206,CUST_01,,Item_20_MILK,33.5,unknown,unknown,Digital Wallet,In-store,2023-07-08,
TXN_7840048,CUST_16,CAT_X,Item_18_BEV,30.5,28.0,1010.2688045620419,Wiretransfer,Online,08/08/2024,False
TXN_8921373,CUST_23,Butchers,N/A,N/A,9.0,$$$,Digital Wallet,Online,01/01/2023,True
TXN_7607532,CUST_24,Computers and electric accessories,Laptoppp,,6.0,N/A,Credit Card,In-store,07/04/2023,
TXN_2035631,CUST_14,Milk Products,Item_22_MILK,unknown,unknown,,Cash,,2024-02-27,
TXN_7530536,CUST_07,,Item_3_MILK,N/A,8.0,-16.91664702211442,Credit Card,In-store,05-10-2024,True
,CUST_10,Patisserie,Item_14_PAT,24.5,1.0,74.93855458603402,Creditt Card,In-store,,True
TXN_1495288,CUST_05,Electric household essentials,item_x,26.0,unknown,1285.9143638791138,Credit Card,In-store,1995-07-17,
TXN_8084251,CUST_16,,,,-3.0,,Digital Wallet,In-store,2024-01-03,
TXN_9297702,CUST_13,Butchers,Item_24_BUT,,34.0,N/A,Digital Wallet,In-store,2024-08-29,False
TXN_3007648,CUST_12,Patisserie,Item_7_PAT,271.5080279149101,35.0,182.5280085547431,Digital Wallet,In-store,2022-02-18,
TXN_9713065,CUST_25,Butchers,,,9.0,193.5,,In-store,16/05/2000,True
TXN_8789507,CUST_01,undefined,,,4.0,-164.0,paypal,In-store,30-09-2023,True
TXN_9648937,CUST_19,,,290.04204576112346,error,unknown,Cash,In-store,2022-08-25,
TXN_1209495,CUST_24,Beverages,,,10.0,-110.0,Digital Wallet,In-store,2005-01-02,
TXN_7095637,CUST_08,Electric household essentials,Item_25_EHE,,,unknown,Cash,Online,,False
,CUST_15,Patisserie,Item_10_PAT,-18.5,,27.92347690425446,,Online,2023-02-24,False
TXN_4897743,CUST_01,Food,,-86.28643457867454,-2.0,193.5,Cahs,In-store,2027-09-01,1
TXN_2462572,CUST_19,Patisserie,Tableet,12.5,,112.5,Credit Card,In-store,2027-12-04,
TXN_6064040,CUST_08,,Item_15_CEA,26.0,N/A,156.0,Cash,Online,2023-06-08,False
TXN_7354850,CUST_17,Milk Products,Item_19_MILK,32.0,unknown,N/A,Digital Wallet,In-store,2023-02-24,
TXN_1753755,CUST_04,Misc,Item_12_EHE,,,-215.0,Cash,In-store,,False
TXN_2275670,CUST_09,N/A,Item_7_BEV,-14.0,N/A,-53.3750262021745,Cahs,Online,2023-04-01,False
TXN_3758134,CUST_16,Patisserie,???,-20.0,39.0,100.0,Wiretransfer,Online,2022-09-21,False
TXN_8846811,CUST_21,Butchers,Item_21_BUT,35.0,1.0,$$$,Digital Wallet,Online,2022-09-06,False
TXN_3456696,CUST_12,,,-33.5,6.0,-201.0,Digital Wallet,Online,2019-12-14,True
TXN_3442308,CUST_05,,Item_1_PAT,5.0,5.0,25.0,Wiretransfer,In-store,2022-06-04,True
TXN_9282380,CUST_09,N/A,Item_23_BUT,38.0,error,$$$,,In-store,2024-09-22,
TXN_8941913,CUST_24,Butchers,,33.5,-8.0,error,undefined,Online,2022-11-20,
TXN_9464600,CUST_11,,Item_21_FUR,35.0,error,-315.0,,In-store,2024-10-04,False
TXN_3673613,CUST_15,Furniture,Item_2_FUR,,47.0,45.5,Credit Card,In-store,2007/12/22,
TXN_3003679,CUST_01,Beverages,Tableet,15.5,10.0,155.0,Digital Wallet,Online,09-23-2022,
TXN_3883063,CUST_23,Furniture,Item_6_FUR,12.5,2.0,25.0,Credit Card,In-store,,
TXN_2471176,CUST_12,,Laptoppp,15.5,unknown,108.5,,Online,2024-12-03,Y
TXN_4114556,CUST_21,Patisserie,,unknown,,46.5,Cash,Online,2023-02-26,False
TXN_6886294,CUST_16,,,-27.5,3.0,error,Digital Wallet,Online,2023-10-30,True
TXN_3827330,CUST_16,,Item_13_CEA,23.0,unknown,207.0,undefined,In-store,1996-01-19,
TXN_4219464,CUST_14,,,-9.5,40.0,38.0,Digital Wallet,In-store,2024-07-27,
TXN_2191926,CUST_19,Butchers,,147.14559335065624,unknown,,DEBIT,In-store,2022-10-18,True
,CUST_25,Computers and electric accessories,Item_5_CEA,,7.0,77.0,N/A,In-store,2023-07-12,
TXN_9573978,CUST_14,,Laptoppp,,-10.0,1066.0153912034823,N/A,Online,2022-03-03,
TXN_4102079,CUST_15,Patisserie,,error,unknown,1081.8483279856418,,In-store,2003-06-05,False
TXN_4868756,CUST_17,Misc,Item_16_BEV,27.5,5.0,137.5,DEBIT,In-store,2022-03-24,False
TXN_4043491,CUST_02,Food,Item_17_FOOD,29.0,3.0,1915.1280402290402,,In-store,2023-07-11,True
TXN_6533363,CUST_20,,Item_13_FOOD,-23.0,-3.0,69.0,,In-store,1992/03/08,
TXN_7512121,CUST_08,???,???,297.4464122894994,N/A,44.0,Creditt Card,Online,09-11-2027,
TXN_2858218,CUST_24,Beverages,Item_24_BEV,,9.0,-355.5,Cahs,In-store,04.06.2024,yes
TXN_1783309,CUST_08,Patisserie,,26.0,unknown,234.0,Credit Card,Online,2023-01-17,
TXN_8543967,CUST_06,Other,Item_20_FOOD,N/A,-8.0,452.96222442144125,Cahs,Online,16.05.2024,False
TXN_7975440,CUST_15,Butchers,,$$$,,,Cash,Online,,False
TXN_2157334,CUST_15,undefined,Item_23_MILK,38.0,N/A,$$$,Wiretransfer,In-store,2022-11-24,True
TXN_7799286,CUST_11,Electric household essentials,,$$$,-7.0,1328.7139892336268,,In-store,,False
,CUST_02,,Tableet,,9.0,,DEBIT,In-store,2022-07-13,
TXN_6573079,,,Item_16_MILK,27.5,error,N/A,,In-store,2022-10-24,
TXN_2387517,CUST_19,,Item_24_MILK,error,-2.0,285.5140561080934,,Online,2022-03-04,True
TXN_1752239,CUST_06,Furniture,Item_21_FUR,35.0,10.0,350.0,,In-store,1997-08-21,True
TXN_2176750,CUST_18,Computers and electric accessories,Item_2_CEA,6.5,-3.0,unknown,,Online,2022-12-21,
,CUST_23,Furniture,Item_6_FUR,unknown,-6.0,$$$,Wiretransfer,Online,2023-02-12,
TXN_2659409,CUST_24,CAT_X,Item_13_FOOD,23.0,3.0,69.0,DEBIT,Online,2024-07-10,False
TXN_6440999,CUST_04,Misc,???,225.23154933523955,-2.0,51.72394788719279,Digital Wallet,Online,2022-06-28,
TXN_5389189,CUST_04,Beverages,Item_4_BEV,N/A,8.0,76.0,Cash,???,,True
TXN_8350913,3419,Electric household essentials,,17.0,-10.0,,Credit Card,Online,2014-08-23,False
TXN_8877890,4626,Electric household essentials,Item_23_EHE,38.0,1.0,1048.5432822437353,???,In-store,2022-09-08,True
TXN_6711906,CUST_09,Milk Products,,,,1564.777406398821,,In-store,2026-11-23,False
TXN_8321866,CUST_01,,Item_8_FUR,-15.5,-8.0,unknown,Wiretransfer,Online,04-06-2027,
TXN_1935654,CUST_20,,Item_15_CEA,188.84544658589198,unknown,182.0,Credit Card,In-store,2023-04-19,True
TXN_5742371,CUST_18,Food,,126.54276382285084,unknown,,Credit Card,,2026/12/11,
TXN_2226385,CUST_20,Butchers,PHON3,5.0,N/A,20.0,Credit Card,In-store,,True
TXN_8934602,C-9785,Milk Products,Item_7_MILK,14.0,,$$$,Cash,Online,01/01/2023,True
TXN_4787916,CUST_15,Electric household essentials,Item_23_EHE,,N/A,228.0,,In-store,25.02.2023,
TXN_1084358,CUST_02,Milk Products,UNKNOWN,-48.40315904337946,error,-50.0,,Online,23.01.2022,
TXN_8910219,CUST_19,CAT_X,???,8.0,,80.0,,Online,,True
TXN_5328604,CUST_07,Food,Item_20_FOOD,33.5,N/A,335.0,Cash,Online,08-07-2024,False
TXN_4721128,CUST_22,UNKNOWN,???,26.0,3.0,,Cash,,08.07.2023,False
TXN_9012548,CUST_23,UNKNOWN,,15.5,25.0,unknown,undefined,In-store,2023-11-28,False
TXN_4528572,CUST_14,cat1,Item_25_BUT,unknown,-5.0,,Digital Wallet,Online,2026-07-30,False
TXN_9090898,CUST_15,Misc,Item_12_CEA,159.75890173999852,2.0,43.0,Credit Card,Online,2023-05-18,False
TXN_6917255,CUST_07,,,15.5,N/A,-689.7515956570933,,In-store,1995-06-18,True
TXN_4522379,CUST_24,Computers and electric accessories,undefined,-26.0,8.0,unknown,,In-store,1991-05-04,
TXN_3811791,CUST_11,Food,Item_5_FOOD,11.0,,120.85219252076213,Cash,In-store,2027-08-09,
,CUST_13,Computers and electric accessories,,$$$,N/A,$$$,Cash,Online,2024-12-10,Y
TXN_8236215,CUST_24,,Item_25_FUR,-37.312596026893374,,112.83575150459993,Cash,In-store,2024-07-13,False
TXN_9012270,CUST_18,,,29.0,error,,Digital Wallet,Online,2022-10-17,False
TXN_5798656,CUST_19,Milk Products,Item_19_MILK,32.0,,,,Online,2023-08-19,False
TXN_7978593,,,Item_12_EHE,-21.5,-4.0,,Credit Card,Online,03/07/2024,True
TXN_2691463,CUST_19,Patisserie,Item_20_PAT,33.5,57.0,301.5,Digital Wallet,In-store,1998-06-19,False
TXN_5140179,CUST_08,Computers and electric accessories,UNKNOWN,33.5,,unknown,,Online,07-03-1998,
TXN_9860106,CUST_17,,Item_5_BUT,unknown,error,44.0,Digital Wallet,Online,2026-12-15,True
TXN_2060703,CUST_08,,,error,6.0,66.0,DEBIT,Online,2023-06-25,
TXN_3268543,CUST_24,Computers and electric accessories,Item_18_CEA,30.5,5.0,152.5,Credit Card,UNKNOWN,2023-08-23,True
TXN_7817857,CUST_01,,,9.5,unknown,953.5563088323564,Cash,Online,2022-07-04,False
TXN_5773507,CUST_04,Computers and electric accessories,Item_2_CEA,6.5,unknown,1487.998715906794,,In-store,01/01/2023,
TXN_8715323,CUST_09,Butchers,Item_20_BUT,168.99837540924403,2.0,67.0,Credit Card,In-store,,False
TXN_6717536,,Other,,24.5,,,Creditt Card,Online,2022-07-01,
TXN_1137690,CUST_22,UNKNOWN,,error,9.0,,DEBIT,In-store,01/01/2023,
TXN_5531182,CUST_06,UNKNOWN,Item_11_FUR,20.0,3.0,60.0,,In-store,,True
TXN_8436107,CUST_21,Milk Products,Item_1_MILK,-5.0,-4.0,15.0,Credit Card,In-store,2024-04-08,
TXN_1054983,CUST_15,,Item_8_MILK,15.5,,1187.6405456367127,Credit Card,In-store,2024-10-09,True
TXN_3884360,CUST_05,UNKNOWN,Item_17_FUR,-29.0,error,1187.0384529175712,Credit Card,Online,2022-01-10,
TXN_6499936,CUST_12,Food,Item_18_FOOD,error,error,-213.5,Credit Card,In-store,,False
TXN_9316310,CUST_15,Computers and electric accessories,,unknown,,-183.90773037748636,DEBIT,In-store,2024-12-10,0
TXN_7366633,CUST_18,Beverages,Item_20_BEV,33.5,38.0,error,Digital Wallet,Online,2024-07-23,False
TXN_8603145,CUST_15,Electric household essentials,Item_5_EHE,11.0,2.0,1097.5998688568377,,In-store,2024-02-15,False
,CUST_13,cat1,,29.0,unknown,,DEBIT,In-store,2024-06-07,False
TXN_5513567,CUST_06,Computers and electric accessories,,error,,313.80253406180407,Digital Wallet,Online,2022-10-13,
TXN_8838487,CUST_13,???,Item_19_MILK,32.0,,192.0,,In-store,2024-12-30,N
TXN_6866882,CUST_15,Computers and electric accessories,Item_2_CEA,unknown,56.0,26.0,Digital Wallet,Online,2023-05-05,True
TXN_9933537,CUST_02,,UNKNOWN,,,N/A,undefined,Online,2001-05-11,
TXN_6834757,CUST_08,Milk Products,Item_16_MILK,27.5,error,N/A,paypal,In-store,2027-01-13,False
TXN_7792938,CUST_01,,???,,unknown,$$$,Digital Wallet,In-store,01/01/2023,False
TXN_3166640,CUST_12,CAT_X,undefined,-33.5,,-134.0,Credit Card,In-store,2027-10-08,
TXN_2357597,CUST_21,Computers and electric accessories,,,unknown,error,Cash,Online,17.04.2024,N
TXN_4250184,CUST_05,Other,Item_12_FUR,,-10.0,215.0,,Online,27/08/2023,
TXN_4993995,cust_8679,Furniture,Item_17_FUR,N/A,4.0,,N/A,Online,2023-06-12,
TXN_2964837,CUST_03,Beverages,Item_19_BEV,unknown,-6.0,320.0,Cash,Online,,True
TXN_2635940,CUST_05,,Item_14_BEV,,error,-177.0764700338929,,In-store,2024-04-13,False
TXN_7075399,CUST_24,,,-90.13174919970007,-1.0,-38.0,,In-store,2022/07/07,
TXN_9753366,,,,27.5,10.0,2782.9778119444145,???,In-store,02/09/2022,N
,CUST_19,Beverages,,29.0,N/A,-397.45646758537157,,In-store,09.05.2022,True
TXN_2163190,CUST_20,Patisserie,Item_16_PAT,error,error,error,Digital Wallet,Online,30.05.2022,True
TXN_6607897,CUST_20,Milk Products,Tableet,$$$,8.0,,Credit Card,In-store,,0
,CUST_23,Other,Item_23_CEA,N/A,57.0,,undefined,In-store,2024-03-18,False
TXN_5347448,2530,Misc,PHON3,N/A,error,,Credit Card,In-store,2022-08-29,
TXN_1282545,CUST_19,UNKNOWN,,,error,27.5,Credit Card,Online,1998-01-16,False
TXN_4893741,CUST_02,,,-30.5,-3.0,30.5,Digital Wallet,Online,2025-01-08,True
TXN_2059202,CUST_24,,Item_3_MILK,N/A,unknown,,Creditt Card,In-store,01-20-2024,
TXN_6858321,CUST_13,Food,Item_14_FOOD,,2.0,49.0,,In-store,2022-08-12,
TXN_8883555,,Misc,,$$$,,error,Credit Card,In-store,2027-11-21,True
TXN_7437163,CUST_14,Patisserie,,error,7.0,276.5,paypal,Online,2024-11-07,
TXN_4237576,CUST_10,,Item_6_MILK,N/A,49.0,323.611667377054,,In-store,2024-09-13,
TXN_6087492,CUST_24,Patisserie,undefined,N/A,3.0,45.490199932322014,Credit Card,In-store,01/01/2023,True
TXN_1712895,CUST_07,Other,,6.5,error,1437.6030246834569,Digital Wallet,In-store,2024-09-06,N
TXN_5404975,CUST_16,Computers and electric accessories,Item_10_CEA,,-8.0,error,Cash,Online,2027-01-31,
TXN_8589807,CUST_21,undefined,Laptoppp,6.5,,,undefined,Online,2022-09-09,
TXN_3394201,CUST_17,CAT_X,UNKNOWN,286.97723370512983,56.0,unknown,Cash,Online,2024-11-04,
,CUST_03,Computers and electric accessories,Item_20_CEA,33.5,,1611.86304716686,,Online,2022-02-11,
TXN_9870030,CUST_23,Milk Products,Item_11_MILK,-20.0,-8.0,162.1556671734227,,Online,01-25-2015,False
TXN_3480896,CUST_11,,,-41.56350734106851,-4.0,116.0,,Online,2027-03-05,True
TXN_6345102,CUST_23,Food,N/A,,41.0,165.0,Cash,Online,2022-12-20,
TXN_6531036,CUST_17,Other,item_x,unknown,4.0,,Cash,Online,2001-10-21,False
TXN_5426061,CUST_12,Patisserie,Laptoppp,N/A,unknown,207.0,Cash,Online,2024-06-23,False
TXN_7042991,CUST_14,Electric household essentials,Item_15_EHE,26.0,,-234.0,???,Online,,True
TXN_4117981,CUST_04,,,unknown,-9.0,N/A,Cash,Online,2023-12-31,
TXN_4215500,CUST_09,UNKNOWN,Tableet,error,error,-342.0,Creditt Card,Online,,False
TXN_3113419,CUST_08,,UNKNOWN,-33.5,3.0,270.92548045288794,Credit Card,Online,,False
TXN_9365954,CUST_24,Furniture,Item_20_FUR,,,error,Digital Wallet,In-store,,False
TXN_2025713,CUST_06,Computers and electric accessories,Item_19_CEA,unknown,error,-138.50937759641502,Digital Wallet,In-store,2024-11-21,True
